date,retweets,favorites,label,text,clean_text
03/08/19 21:56,0,0,3,"We all know nothing is going to happen. No #GunSense laws will be passed. Donald Trump won't tone down his rhetoric. We know, nothing will happen. We also know more people are gonna die.","['know', 'nothing', 'going', 'happen', 'no', 'gunsense', 'laws', 'passed', 'donald', 'trump', 'wont', 'tone', 'rhetoric', 'know', 'nothing', 'happen', 'also', 'know', 'people', 'gonna', 'die']"
03/08/19 18:25,2,6,3,Prayers out to all my elpaso ppl,"['prayers', 'elpaso', 'ppl']"
03/08/19 20:14,0,0,2,how can you still pretend youÕ_Õ_ë_re emotional and acting human toward theses situations and not pass a bill on guns restrictions? #EndGunViolence,"['still', 'pretend', 'youre', 'emotional', 'acting', 'human', 'toward', 'theses', 'situations', 'not', 'pass', 'bill', 'guns', 'restrictions', 'endgunviolence']"
05/08/19 3:12,0,1,2,"Yeah Ana, I'm sure they're just for hunting... #GunControlNow","['yeah', 'ana', 'im', 'sure', 'theyre', 'hunting', 'guncontrolnow']"
05/08/19 10:24,0,0,3,Just read this: Please confirm Content Delivery Network @Cloudflare stopped serving up the 8chan website in the middle of the night. Bit Mitigate @bitmitigate will now be serving up the site.,"['read', 'please', 'confirm', 'content', 'delivery', 'network', 'cloudflare', 'stopped', 'serving', '8chan', 'website', 'middle', 'night', 'bit', 'mitigate', 'bitmitigate', 'serving', 'site']"
03/08/19 21:25,22,65,2,"Firearms are, in essence, deadly hardware. They're for-profit retail products, artificially elevated to mythic status by the greatest marketing plan in the history of the country. The NRA/GOP are cynically exploiting the 2A as a convenient advertising scheme to sell more guns. https://twitter.com/bobcesca_go/status/1157761950245412865 Õ_Õ__","['firearms', 'essence', 'deadly', 'hardware', 'theyre', 'forprofit', 'retail', 'products', 'artificially', 'elevated', 'mythic', 'status', 'greatest', 'marketing', 'plan', 'history', 'country', 'nragop', 'cynically', 'exploiting', '2a', 'convenient', 'advertising', 'sell', 'guns']"
03/08/19 20:56,0,0,1,"Who asked for your opinion? A lackey who worked for Obama and Everytown is attacking #2A rights. Those are rights that the CDC said are used up to 3,000,000 times every year. I won't have a duplicitous gun banner make it harder to defend me and mine.","['asked', 'opinion', 'lackey', 'worked', 'obama', 'everytown', 'attacking', '2a', 'rights', 'rights', 'cdc', 'said', 'used', '3000000', 'times', 'every', 'year', 'wont', 'duplicitous', 'gun', 'banner', 'make', 'harder', 'defend', 'mine']"
05/08/19 12:48,35,80,3,"""The president has made my community and my people the enemy ... His words and his actions have played a role in this."" @RepEscobar #ElPasoShooting #ElPaso https://twitter.com/Morning_Joe/status/1158341646427312128 Õ_Õ__","['president', 'made', 'community', 'people', 'enemy', 'words', 'actions', 'played', 'role', 'repescobar', 'elpasoshooting', 'elpaso']"
03/08/19 21:43,0,1,1,"Let me break it down for some of you folks. Gun laws don't stop bad guys. Gun laws affect law-abiding citizens, that's it! Bad guys could care less. #GunControlNow #massshooting","['let', 'break', 'folks', 'gun', 'laws', 'dont', 'stop', 'bad', 'guys', 'gun', 'laws', 'affect', 'lawabiding', 'citizens', 'thats', 'bad', 'guys', 'could', 'care', 'less', 'guncontrolnow', 'massshooting']"
05/08/19 9:28,0,0,2,How are these tragedies Õ_Õ_ÕÎunthinkableÕ_Õ_ë when they are happening DAILY? I guess thoughts and prayers arenÕ_Õ_ë_t working to well. @nra @realDonaldTrump @GOP #policychange #guncontrol #backgroundcheck,"['tragedies', 'unthinkable', 'happening', 'daily', 'guess', 'thoughts', 'prayers', 'arent', 'working', 'well', 'nra', 'realdonaldtrump', 'gop', 'policychange', 'guncontrol', 'backgroundcheck']"
05/08/19 13:12,0,0,3,"Praying for ELPASO ,TX ....","['praying', 'elpaso', 'tx']"
03/08/19 21:33,0,0,3,The fact that we have so many mass shootings in America and Congress refuses to do anything about #GunControl shows you very clearly that they don't care about you one bit. Unless you're going to give them your money or your vote you are literally dead to them.,"['fact', 'many', 'mass', 'shootings', 'america', 'congress', 'refuses', 'anything', 'guncontrol', 'shows', 'clearly', 'dont', 'care', 'one', 'bit', 'unless', 'youre', 'going', 'give', 'money', 'vote', 'literally', 'dead']"
05/08/19 1:11,4,4,2,"If u're a white Ally, do more than read think pieces and RTs. Let's see you take to the streets, shut down business as usual, and demand that legislators pass meaningful #guncontrol legislation, #abolishice and dismantle the #whitesupremacist police state","['ure', 'white', 'ally', 'read', 'think', 'pieces', 'rts', 'lets', 'see', 'take', 'streets', 'shut', 'business', 'usual', 'demand', 'legislators', 'pass', 'meaningful', 'guncontrol', 'legislation', 'abolishice', 'dismantle', 'whitesupremacist', 'police', 'state']"
05/08/19 0:08,0,0,3,"The Problem IsnÕ_Õ_ë_t 8chan. ItÕ_Õ_ë_s Americans. https://ift.tt/2MFl5Qi tech Õ_Õ_ÕÎIf 8chan is shutdown here is what will happen: someone else will spin up a new imageboard, say 20chan or whatever. People will flock to that.Õ_Õ_ë Ryan Broderick BuzzFeed News Reporter Õ_Õ__","['problem', 'isnt', '8chan', 'its', 'americans', 'tech', 'if', '8chan', 'shutdown', 'happen', 'someone', 'else', 'spin', 'new', 'imageboard', 'say', '20chan', 'whatever', 'people', 'flock', 'that', 'ryan', 'broderick', 'buzzfeed', 'news', 'reporter']"
05/08/19 13:32,0,1,3,"There are no #BothSides in the #ElPaso and #DaytonOH shootings. It's just #TrumpsTerrorists who've all been radicalised by the hateful rhetoric from this so-called ""president"". #WhiteSupremacistTerrorism","['no', 'bothsides', 'elpaso', 'daytonoh', 'shootings', 'trumpsterrorists', 'whove', 'radicalised', 'hateful', 'rhetoric', 'socalled', 'president', 'whitesupremacistterrorism']"
03/08/19 20:24,1,1,3,Important #ElPaso https://twitter.com/selectedwisdom/status/1157738150652985345 Õ_Õ__,"['important', 'elpaso']"
05/08/19 8:58,0,0,3,@AnaCabrera everyone needs extra love after this sad we . #EnoughIsEnough how many #drawings like that do I have to make to cover those #massshootings ?3 in a damn week #ElPasoShooting #daytonshooting #garlicfestivalshooting #GunControlNow #RIP #USA #NeverForgetpic.twitter.com/vxeiFrLxe8,"['anacabrera', 'everyone', 'needs', 'extra', 'love', 'sad', 'enoughisenough', 'many', 'drawings', 'like', 'make', 'cover', 'massshootings', '3', 'damn', 'week', 'elpasoshooting', 'daytonshooting', 'garlicfestivalshooting', 'guncontrolnow', 'rip', 'usa', 'neverforgetpictwittercomvxeifrlxe8']"
03/08/19 14:23,21,52,2,These amazing #GunSense advocates travelled over 500 miles from Indiana to join nearly 2000 @MomsDemand change agents at #GSU19 in Washington DC. #KeepGoing #ExpectUs #EndGunViolence pic.twitter.com/XV5fJNVmmQ,"['amazing', 'gunsense', 'advocates', 'travelled', '500', 'miles', 'indiana', 'join', 'nearly', '2000', 'momsdemand', 'change', 'agents', 'gsu19', 'washington', 'dc', 'keepgoing', 'expectus', 'endgunviolence', 'pictwittercomxv5fjnvmmq']"
05/08/19 2:02,10,13,3,"In a separate tragedy, the suspected killer in the Poway, California synagogue shooting also posted a hate-filled Õ_Õ_ÕÎopen letterÕ_Õ_ë on 8chan. 8chan has repeatedly proven itself to be a cesspool of hate.","['separate', 'tragedy', 'suspected', 'killer', 'poway', 'california', 'synagogue', 'shooting', 'also', 'posted', 'hatefilled', 'open', 'letter', '8chan', '8chan', 'repeatedly', 'proven', 'cesspool', 'hate']"
05/08/19 0:33,0,0,2,IÕ_Õ_ë_m so tired of mourning. IÕ_Õ_ë_m tired of this perpetual fear. #GunControlNow,"['im', 'tired', 'mourning', 'im', 'tired', 'perpetual', 'fear', 'guncontrolnow']"
05/08/19 5:59,0,2,2,He probably threw himself down the stairs to avoid having to call a vote on #electionsecurity or #guncontrol. WonÕ_Õ_ë_t work @senatemajldr aka #MoscowMitch.,"['probably', 'threw', 'stairs', 'avoid', 'call', 'vote', 'electionsecurity', 'guncontrol', 'wont', 'work', 'senatemajldr', 'aka', 'moscowmitch']"
03/08/19 20:11,1,7,3,Yeh...we are going to need something a little stronger then prayers. #ElPaso,"['yehwe', 'going', 'need', 'something', 'little', 'stronger', 'prayers', 'elpaso']"
03/08/19 21:14,0,2,3,Looks like we forgot to build a wall between us and Dallas... shooter is from Dallas #elpaso #lovemycity,"['looks', 'like', 'forgot', 'build', 'wall', 'us', 'dallas', 'shooter', 'dallas', 'elpaso', 'lovemycity']"
05/08/19 11:59,0,0,1,So here we go. You have already done more damage to our 2a rights than any other president in the last 50 years. Cant wait to see what comes out of this one. The dems are gonna crucify you no matter what you do. How about not pissing off your base too.,"['go', 'already', 'done', 'damage', '2a', 'rights', 'president', 'last', '50', 'years', 'cant', 'wait', 'see', 'comes', 'one', 'dems', 'gonna', 'crucify', 'no', 'matter', 'not', 'pissing', 'base']"
03/08/19 19:57,0,0,2,"And yet ANOTHER #MassShooting in #ElPaso #Texas. When will your elected representatives wake up & address this problem, #America??? Do the #SecondAmendment rights of the shooters TRUMP the rights of the innocent victims? #GunContolNow #USpolipic.twitter.com/GWP59Tkb0A","['yet', 'another', 'massshooting', 'elpaso', 'texas', 'elected', 'representatives', 'wake', 'address', 'problem', 'america', 'secondamendment', 'rights', 'shooters', 'trump', 'rights', 'innocent', 'victims', 'guncontolnow', 'uspolipictwittercomgwp59tkb0a']"
03/08/19 21:47,0,1,2,"As long as malls and stores make themselves GUN FREE ZONES,this will continue!! #ElPaso #massshooting #ElPasoStrong","['long', 'malls', 'stores', 'make', 'gun', 'free', 'zonesthis', 'continue', 'elpaso', 'massshooting', 'elpasostrong']"
03/08/19 21:24,0,0,2,"El Paso shooting: Multiple people have been killed, a city official says. #GunControlNow #ElPasoShootinghttps://www.cnn.com/2019/08/03/us/el-paso-shooting/index.html Õ_Õ__","['el', 'paso', 'shooting', 'multiple', 'people', 'killed', 'city', 'official', 'says', 'guncontrolnow', 'elpasoshooting']"
05/08/19 0:27,2,1,3,Elpaso shooter is a registered Democrat in Green county. Confirmed. Media is lying. Connor Betts is a liz Warren supporter https://m.washingtontimes.com/news/2019/aug/4/connor-betts-ohio-gunman-was-elizabeth-warren-supp/ Õ_Õ__,"['elpaso', 'shooter', 'registered', 'democrat', 'green', 'county', 'confirmed', 'media', 'lying', 'connor', 'betts', 'liz', 'warren', 'supporter']"
03/08/19 19:29,0,3,3,Each one of these mass shootings that occur give further proof that @realDonaldTrump and the @GOP are too weak and scared and powerless to do a damn thing about it. Fucking pussies. #ElPaso,"['one', 'mass', 'shootings', 'occur', 'give', 'proof', 'realdonaldtrump', 'gop', 'weak', 'scared', 'powerless', 'damn', 'thing', 'fucking', 'pussies', 'elpaso']"
03/08/19 23:46,0,1,2,You wonÕ_Õ_ë_t do anything about gun safety or mental health or even distance yourself from the hateful rhetoric that promotes these acts of violence coming from @POTUS but hey... thanks for your concern. #gunsense https://twitter.com/GregAbbott_TX/status/1157716557566492674 Õ_Õ__,"['wont', 'anything', 'gun', 'safety', 'mental', 'health', 'even', 'distance', 'hateful', 'rhetoric', 'promotes', 'acts', 'violence', 'coming', 'potus', 'hey', 'thanks', 'concern', 'gunsense']"
05/08/19 1:00,0,0,2,This is horrifying people like this believe the Õ_Õ_ÕÎrightÕ_Õ_ë to own a gun is worth more than a human life. They are nothing but dangerous white nationalists with murder weapons. #TrumpsTerrorists #massshootings #GunControlNow #WhiteSupremacistTerrorismhttps://twitter.com/Oathkeepers/status/1157799401735065602 Õ_Õ__,"['horrifying', 'people', 'like', 'believe', 'right', 'gun', 'worth', 'human', 'life', 'nothing', 'dangerous', 'white', 'nationalists', 'murder', 'weapons', 'trumpsterrorists', 'massshootings', 'guncontrolnow', 'whitesupremacistterrorism']"
05/08/19 4:57,1,3,1,"And this, my friends, is why the founders enumerated 2A. Tyrants who want to disarm you. https://twitter.com/dcexaminer/status/1158196376418885632 Õ_Õ__","['friends', 'founders', 'enumerated', '2a', 'tyrants', 'want', 'disarm']"
05/08/19 6:59,0,1,3,"Gumby is back! Hispandering did not work, claiming that ëÔÕTexas is in playëÔÕ was boring, but gun control in the aftermath of two mass attacks? One of them happened in #ElPaso, so now #Beto gets to speak ex cathedra--& ppl will listen! (oddly enough)https://twitter.com/MadamClinton/status/1158222554814976000 Õ_Õ__","['gumby', 'back', 'hispandering', 'not', 'work', 'claiming', 'texas', 'play', 'boring', 'gun', 'control', 'aftermath', 'two', 'mass', 'attacks', 'one', 'happened', 'elpaso', 'beto', 'gets', 'speak', 'ex', 'cathedra', 'ppl', 'listen', 'oddly', 'enough']"
03/08/19 21:08,0,2,3,"You know in Watership Down, that warren with the big, rich rabbits who periodically and randomly fall victim to the shining wire? How it's never mentioned, always the focus is elsewhere, but the losses permeate everything? This is America and gun violence. #ElPaso","['know', 'watership', 'warren', 'big', 'rich', 'rabbits', 'periodically', 'randomly', 'fall', 'victim', 'shining', 'wire', 'never', 'mentioned', 'always', 'elsewhere', 'losses', 'permeate', 'everything', 'america', 'gun', 'violence', 'elpaso']"
05/08/19 11:31,0,1,3,Does she now her name is in the Manifesto of the ElPaso killer?,"['name', 'manifesto', 'elpaso', 'killer']"
03/08/19 23:28,0,1,2,"Spent the day with family. Sad to come home to the tragic news of another mass shooting, and here in Texas as well. My heart is breaking for you, El Paso. #GunControlNow","['day', 'family', 'sad', 'come', 'home', 'tragic', 'news', 'another', 'mass', 'shooting', 'texas', 'well', 'heart', 'breaking', 'el', 'paso', 'guncontrolnow']"
03/08/19 23:23,95,338,2,"AK-47s don't kill people, they kill a lot of people #GunControlNow El Paso pic.twitter.com/XIvGxElkI7","['ak47s', 'dont', 'kill', 'people', 'kill', 'lot', 'people', 'guncontrolnow', 'el', 'paso', 'pictwittercomxivgxelki7']"
05/08/19 4:08,0,0,2,Do something. Now. #gunreformnow #GunControlNow,"['something', 'gunreformnow', 'guncontrolnow']"
03/08/19 20:49,0,0,3,Walmart is in shock but they're still selling guns? #ElPaso https://twitter.com/Walmart/status/1157731382304616453 Õ_Õ__,"['walmart', 'shock', 'theyre', 'still', 'selling', 'guns', 'elpaso']"
05/08/19 0:54,0,0,3,Why the hell is 8chan still online? - Mashable https://apple.news/AVuvVopLITN-NBRolImUBSw Õ_Õ__,"['hell', '8chan', 'still', 'online', 'mashable']"
05/08/19 1:54,21,108,3,"Just to clarify, I don't support shutting down 8chan. Instead what I support is a government audit as to why the Feds are on there steering the conversation. https://twitter.com/MisterAntiBully/status/1158177297503064064 Õ_Õ__","['clarify', 'dont', 'support', 'shutting', '8chan', 'instead', 'support', 'government', 'audit', 'feds', 'steering', 'conversation']"
05/08/19 2:37,0,1,3,"Law enforcement will still be able to snoop if they go underground. Cybercrime investigators are kind of good at infiltrating online communities. Like, here's the thing: no law enforcement org is saying ""we don't want 8chan taken down"", it's cloudflare using that as the excuse.","['law', 'enforcement', 'still', 'able', 'snoop', 'go', 'underground', 'cybercrime', 'investigators', 'kind', 'good', 'infiltrating', 'online', 'communities', 'like', 'heres', 'thing', 'no', 'law', 'enforcement', 'org', 'saying', 'dont', 'want', '8chan', 'taken', 'cloudflare', 'using', 'excuse']"
05/08/19 12:58,0,0,1,Every American should honor their 2A right to purchase a gun by going out and getting one. We all need to realize how important this constitutional right is. Without it we would be Venezuela.,"['every', 'american', 'honor', '2a', 'right', 'purchase', 'gun', 'going', 'getting', 'one', 'need', 'realize', 'important', 'constitutional', 'right', 'without', 'would', 'venezuela']"
05/08/19 2:25,0,0,2,THE ONLY WAY TO STOP GUN VIOLENCE IS TO BAN GUNS FROM STORES!! #EndGunViolence #EndGunViolenceNOW #ENDviolence,"['way', 'stop', 'gun', 'violence', 'ban', 'guns', 'stores', 'endgunviolence', 'endgunviolencenow', 'endviolence']"
05/08/19 7:50,0,1,2,"Americans: Put a man on the moon, invented the internet, mobile phones, microwave ovens, GPS, personal computers, first to fly an airplane etc etc Americans: Wont ban automatic rifles to save lives #daytonshooting #ElPasoShooting #gilroyshooting","['americans', 'put', 'man', 'moon', 'invented', 'internet', 'mobile', 'phones', 'microwave', 'ovens', 'gps', 'personal', 'computers', 'first', 'fly', 'airplane', 'etc', 'etc', 'americans', 'wont', 'ban', 'automatic', 'rifles', 'save', 'lives', 'daytonshooting', 'elpasoshooting', 'gilroyshooting']"
05/08/19 7:22,1,0,3,#8chan #cloudflare Cloudflare cuts off extremist site 8chan after multiple shootings http://dlvr.it/R9h1YS pic.twitter.com/4dJFx4edRj,"['8chan', 'cloudflare', 'cloudflare', 'cuts', 'extremist', 'site', '8chan', 'multiple', 'shootings', 'pictwittercom4djfx4edrj']"
03/08/19 8:18,0,0,2,A rule of chess is very good That move someone even on your ones Can not kill ... I wish this rule should be in humans also. #savehuman #GunControlNow,"['rule', 'chess', 'good', 'move', 'someone', 'even', 'ones', 'not', 'kill', 'wish', 'rule', 'humans', 'also', 'savehuman', 'guncontrolnow']"
03/08/19 23:59,0,0,1,@senatemajldr Please continue to protect my 2A rights. https://twitter.com/senatemajldr/status/1157787985041088513 Õ_Õ__,"['senatemajldr', 'please', 'continue', 'protect', '2a', 'rights']"
05/08/19 4:45,0,0,3,8chan cut loose by security firm for Õ_Õ_Õ_hate-filledÕ_Õ_ë_ content https://www.movetosydney.com/8chan-cut-loose-by-security-firm-for-hate-filled-content-2/ Õ_Õ__,"['8chan', 'cut', 'loose', 'security', 'firm', 'hatefilled', 'content']"
05/08/19 7:27,0,0,1,Monday Challenge: Name a non-oppressive movement that ends with Õ_Õ_ÕÎcontrolÕ_Õ_ë #GunControl is oppression #2A #SecondAmendment,"['monday', 'challenge', 'name', 'nonoppressive', 'movement', 'ends', 'control', 'guncontrol', 'oppression', '2a', 'secondamendment']"
03/08/19 18:41,0,0,3,Heart goes out to our brothers and sisters from #ElPaso..,"['heart', 'goes', 'brothers', 'sisters', 'elpaso']"
05/08/19 13:15,0,0,3,8chan: the far-right website linked to the rise in hate crimes | Technology | The Guardian https://www.theguardian.com/technology/2019/aug/04/mass-shootings-el-paso-texas-dayton-ohio-8chan-far-right-website Õ_Õ__,"['8chan', 'farright', 'website', 'linked', 'rise', 'hate', 'crimes', 'technology', 'guardian']"
05/08/19 3:10,0,0,3,#Cloudfare pulling the plug on #8chan FINALLY SOMEONE is doing something about these #TERRORIST HUBS! say bye bye to the #QCulthttps://twitter.com/eastdakota/status/1158192506086891520 Õ_Õ__,"['cloudfare', 'pulling', 'plug', '8chan', 'finally', 'someone', 'something', 'terrorist', 'hubs', 'say', 'bye', 'bye', 'qcult']"
03/08/19 18:17,11,13,2,BREAKING: Active shooter at El Paso mall with multiple injuries reported. Just another day in #Murica #GunControlNow #GunReformNow https://www.rawstory.com/2019/08/active-shooter-reported-at-el-paso-mall/ Õ_Õ__pic.twitter.com/44zY5VPbye,"['breaking', 'active', 'shooter', 'el', 'paso', 'mall', 'multiple', 'injuries', 'reported', 'another', 'day', 'murica', 'guncontrolnow', 'gunreformnow', 'pictwittercom44zy5vpbye']"
03/08/19 20:18,1,0,3,"#Texas #ElPaso #Walmart #walmartshooting #massshooting Texas shooting: El Paso police say multiple people dead, suspect in custody after mall attackhttps://www.latimes.com/world-nation/story/2019-08-03/el-paso-texas-reports-of-shooting Õ_Õ__","['texas', 'elpaso', 'walmart', 'walmartshooting', 'massshooting', 'texas', 'shooting', 'el', 'paso', 'police', 'say', 'multiple', 'people', 'dead', 'suspect', 'custody', 'mall', 'attack']"
05/08/19 7:10,0,0,2,"Dude I love angry Twitter, it reminds me that people DO give a fuck about what happens. We just need to to something about this. #GunControlNow","['dude', 'love', 'angry', 'twitter', 'reminds', 'people', 'give', 'fuck', 'happens', 'need', 'something', 'guncontrolnow']"
05/08/19 7:43,6,43,2,"your right to a firearm does not outweigh the right for other people to pursue life, liberty, and happiness (aka going to church, school, shopping centers, etc) not ONE right in the constitution is absolute so stfu about your 2A. if you arenÕ_Õ_ë_t pissed, you arenÕ_Õ_ë_t paying attention","['right', 'firearm', 'not', 'outweigh', 'right', 'people', 'pursue', 'life', 'liberty', 'happiness', 'aka', 'going', 'church', 'school', 'shopping', 'centers', 'etc', 'not', 'one', 'right', 'constitution', 'absolute', 'stfu', '2a', 'arent', 'pissed', 'arent', 'paying', 'attention']"
03/08/19 21:47,0,0,3,Late but in earnest! Thank You Amy. #ElPaso https://twitter.com/amyklobuchar/status/1157761754199314432 Õ_Õ__,"['late', 'earnest', 'thank', 'amy', 'elpaso']"
03/08/19 20:51,1,2,2,"Australia needed only one wake-up call. In America, we keep hitting snooze. WAKE UP! Do something, Congress! #GunControlNow #ElPaso #MassShooting #EndGunViolence","['australia', 'needed', 'one', 'wakeup', 'call', 'america', 'keep', 'hitting', 'snooze', 'wake', 'something', 'congress', 'guncontrolnow', 'elpaso', 'massshooting', 'endgunviolence']"
03/08/19 22:39,0,1,2,Say it with me.... #ThanksTrump #GunControlNow,"['say', 'thankstrump', 'guncontrolnow']"
03/08/19 22:48,0,4,3,"The #ElPaso shooter wrote a manifesto that talked about his hatred for Hispanics. So when you ask Õ_Õ_ÕÎwhere was he radicalizedÕ_Õ_ë, look no further than the words coming out of the mouth (and cesspool of a twitter feed) of the current occupant of the White House.","['elpaso', 'shooter', 'wrote', 'manifesto', 'talked', 'hatred', 'hispanics', 'ask', 'where', 'radicalized', 'look', 'no', 'words', 'coming', 'mouth', 'cesspool', 'twitter', 'feed', 'current', 'occupant', 'white', 'house']"
03/08/19 22:09,0,0,3,President #DonaldTrump was focused on a Saturday mixed martial arts as a mass shooting in #ElPaso gripped the attention of America on Saturday. https://www.rawstory.com/2019/08/trump-tweeted-perfunctory-support-for-el-paso-victims-and-15-minutes-later-praised-ufc-fighter-with-maga/ Õ_Õ__ #ElPasoShooting #UnitedStates,"['president', 'donaldtrump', 'focused', 'saturday', 'mixed', 'martial', 'arts', 'mass', 'shooting', 'elpaso', 'gripped', 'attention', 'america', 'saturday', 'elpasoshooting', 'unitedstates']"
05/08/19 2:50,0,1,3,8chan has become a meeting place for 'extremist hate.' The founder says it's time to shut it down https://www.usatoday.com/story/news/nation/2019/08/04/8-chan-third-mass-shooting-2019-linked-webs-darkest-reaches/1917135001/ Õ_Õ__ via @usatoday,"['8chan', 'become', 'meeting', 'place', 'extremist', 'hate', 'founder', 'says', 'time', 'shut', 'via', 'usatoday']"
05/08/19 13:02,0,0,3,"NO, THIS IS ON YOU #ElPaso @GregAbbott_TX #ImpeachTrump @realDonaldTrump @GOP @GOPLeader @SenateMajLdr @LindseyGrahamSC @JohnCornyn @SenTedCruz @RepMcCaulhttps://twitter.com/realDonaldTrump/status/1158340095608610816 Õ_Õ__","['no', 'elpaso', 'gregabbotttx', 'impeachtrump', 'realdonaldtrump', 'gop', 'gopleader', 'senatemajldr', 'lindseygrahamsc', 'johncornyn', 'sentedcruz', 'repmccaul']"
03/08/19 19:35,0,0,2,But it is about #GunControlNow and #politics,"['guncontrolnow', 'politics']"
03/08/19 23:37,0,1,3,I'm so sorry #ElPaso https://twitter.com/jaketapper/status/1157797410535550978 Õ_Õ__,"['im', 'sorry', 'elpaso']"
05/08/19 6:04,0,0,3,"Cloudflare is dropping 8chan. Vigilantes will take care of them starting about 12 am PT, no 1st amendment violations involved.","['cloudflare', 'dropping', '8chan', 'vigilantes', 'take', 'care', 'starting', '12', 'pt', 'no', '1st', 'amendment', 'violations', 'involved']"
05/08/19 4:26,2,6,1,"The moment Americans give up their guns, they will be victimized. Throughout history, even from ancient times, we see what happens to a society when they can't arm themselves, whether it's with sword or gun... #DaytonOhioShooting #ElPasoShooting #2A #MAGA2020","['moment', 'americans', 'give', 'guns', 'victimized', 'throughout', 'history', 'even', 'ancient', 'times', 'see', 'happens', 'society', 'cant', 'arm', 'whether', 'sword', 'gun', 'daytonohioshooting', 'elpasoshooting', '2a', 'maga2020']"
03/08/19 19:02,1,3,3,666 days separate the #Route91 #Harvest #Festival & the #Gilroy Garlic Harvest Festival. 6 more days separate todayÕ_Õ_ë_s #ElPaso #walmartshooting . 666 x 6 = 3996 & 3996 mins is equal to 66.6 hours. I cover the particulars of this here -> https://zenofmakaveli.com/2017/08/12/444/ pic.twitter.com/X47BglcZZU,"['666', 'days', 'separate', 'route91', 'harvest', 'festival', 'gilroy', 'garlic', 'harvest', 'festival', '6', 'days', 'separate', 'todays', 'elpaso', 'walmartshooting', '666', 'x', '6', '3996', '3996', 'mins', 'equal', '666', 'hours', 'cover', 'particulars', 'pictwittercomx47bglczzu']"
03/08/19 21:02,0,1,2,"Each week there are one or more mass shootings in America and for some reason the NRA and certain people in our government do not think this is a big deal! LIVES ARE TAKEN, PRECIOUS LIVES! #FucktheNRA #GunControlNow","['week', 'one', 'mass', 'shootings', 'america', 'reason', 'nra', 'certain', 'people', 'government', 'not', 'think', 'big', 'deal', 'lives', 'taken', 'precious', 'lives', 'fuckthenra', 'guncontrolnow']"
05/08/19 13:29,0,1,2,Anyone wanna bet that baby killer in #ElPasoShooting #ElPasoTerroristAttack had an @Xbox and played #Fortnite these kids and young people become numb and immune to shooting and killing. #BanAssaultWeapons and #violent #videogames,"['anyone', 'wanna', 'bet', 'baby', 'killer', 'elpasoshooting', 'elpasoterroristattack', 'xbox', 'played', 'fortnite', 'kids', 'young', 'people', 'become', 'numb', 'immune', 'shooting', 'killing', 'banassaultweapons', 'violent', 'videogames']"
03/08/19 19:01,2,10,2,"Active shooters, inactive lawmakers. ItÕ_Õ_ë_s not too soon, itÕ_Õ_ë_s too late. 100 every day when it should be zero. #ElPaso #VoteThemOut #gunreformnow #EndGunViolence #BreakThePattern @MomsDemand @Everytown @shannonrwatts","['active', 'shooters', 'inactive', 'lawmakers', 'its', 'not', 'soon', 'its', 'late', '100', 'every', 'day', 'zero', 'elpaso', 'votethemout', 'gunreformnow', 'endgunviolence', 'breakthepattern', 'momsdemand', 'everytown', 'shannonrwatts']"
05/08/19 4:15,0,0,2,"Let Me Just Say, Thoughts and Prayers ARE NOT enough anymore. People are dying at the hands of racist in the U.S. It is about time we have some common sense gun reform in the United States. THE KILLING MUST STOP !!! #GunControlNow #GunReform #EndGunViolence #StopGunViolence","['let', 'say', 'thoughts', 'prayers', 'not', 'enough', 'anymore', 'people', 'dying', 'hands', 'racist', 'us', 'time', 'common', 'sense', 'gun', 'reform', 'united', 'states', 'killing', 'must', 'stop', 'guncontrolnow', 'gunreform', 'endgunviolence', 'stopgunviolence']"
05/08/19 5:54,0,0,3,Tech Company Cloudflare Says ItÕ_Õ_ë_s Kicking Extremist Forum 8chan Off Its Network https://www.huffpost.com/entry/cloudflare-terminates-service-8chan_n_5d479439e4b0acb57fce8dfe Õ_Õ__ #cybersecurity #infosec #security,"['tech', 'company', 'cloudflare', 'says', 'its', 'kicking', 'extremist', 'forum', '8chan', 'network', 'cybersecurity', 'infosec', 'security']"
03/08/19 18:54,0,0,3,El Paso active shooting: Police confirm multiple fatalities.... #texas #unitedstates #BreakingNews #elpaso https://therightnews.ca https://www.elpasotimes.com/story/news/crime/2019/08/03/el-paso-police-report-shooter-walmart-cielo-vista-mall/1910012001/ Õ_Õ__,"['el', 'paso', 'active', 'shooting', 'police', 'confirm', 'multiple', 'fatalities', 'texas', 'unitedstates', 'breakingnews', 'elpaso']"
05/08/19 3:23,6,29,2,This is all very sensibleÕ_Õ_Õåbecause itÕ_Õ_ë_s common sense #GunControl. And therefore the @NRA-bribed allegedly Õ_Õ_ÕÎpro-lifeÕ_Õ_ë Republican political hacks will publicly advertise a thought and promise a prayer. And then privately go golfing. With their security and billet-proof vest.,"['sensiblebecause', 'its', 'common', 'sense', 'guncontrol', 'therefore', 'nrabribed', 'allegedly', 'prolife', 'republican', 'political', 'hacks', 'publicly', 'advertise', 'thought', 'promise', 'prayer', 'privately', 'go', 'golfing', 'security', 'billetproof', 'vest']"
